,token,token_count,percent_dist,log_percent_dist
3667,hypocrites,2,1.0686615014694095e-05,-11.44651853277263
3669,-causes,1,5.3433075073470476e-06,-12.139665713332574
3674,freedom,10,5.343307507347048e-05,-9.83708062033853
3676,doubt,10,5.343307507347048e-05,-9.83708062033853
3678,sincerity,2,1.0686615014694095e-05,-11.44651853277263
3681,especially,2,1.0686615014694095e-05,-11.44651853277263
3684,forces,2,1.0686615014694095e-05,-11.44651853277263
3686,many,14,7.480630510285867e-05,-9.500608383717317
3688,good,24,0.00012823938017632916,-8.961611882984629
3691,ourselves,6,3.205984504408229e-05,-10.34790624410452
3694,open,6,3.205984504408229e-05,-10.34790624410452
3699,fundamental,2,1.0686615014694095e-05,-11.44651853277263
3700,principles,14,7.480630510285867e-05,-9.500608383717317
3702,civil,2,1.0686615014694095e-05,-11.44651853277263
3705,-criticising,1,5.3433075073470476e-06,-12.139665713332574
3712,insisting,2,1.0686615014694095e-05,-11.44651853277263
3722,self-interest,4,2.137323002938819e-05,-10.753371352212685
3725,proceeding,2,1.0686615014694095e-05,-11.44651853277263
3735,prejudice,2,1.0686615014694095e-05,-11.44651853277263
3741,They,36,0.00019235907026449373,-8.556146774876465
3750,situation,2,1.0686615014694095e-05,-11.44651853277263
3757,exist,4,2.137323002938819e-05,-10.753371352212685
3764,introduce,6,3.205984504408229e-05,-10.34790624410452
3778,instantly,4,2.137323002938819e-05,-10.753371352212685
3785,believe,16,8.549292011755276e-05,-9.367076991092794
3788,masses,2,1.0686615014694095e-05,-11.44651853277263
3793,Doubtless,2,1.0686615014694095e-05,-11.44651853277263
3796,individuals,6,3.205984504408229e-05,-10.34790624410452
3805,hold,16,8.549292011755276e-05,-9.367076991092794
3815,gladly,2,1.0686615014694095e-05,-11.44651853277263
3818,anew,2,1.0686615014694095e-05,-11.44651853277263
3825,existence,4,2.137323002938819e-05,-10.753371352212685
3828,know,32,0.00017098584023510552,-8.673929810532849
3843,tip-top,2,1.0686615014694095e-05,-11.44651853277263
3844,abolitionists,4,2.137323002938819e-05,-10.753371352212685
3849,ones,4,2.137323002938819e-05,-10.753371352212685
3856,cruel,2,1.0686615014694095e-05,-11.44651853277263
3857,slave-masters,2,1.0686615014694095e-05,-11.44651853277263
3862,tell,6,3.205984504408229e-05,-10.34790624410452
3868,responsible,10,5.343307507347048e-05,-9.83708062033853
3879,acknowledge,4,2.137323002938819e-05,-10.753371352212685
3890,exists,10,5.343307507347048e-05,-9.83708062033853
3899,get,10,5.343307507347048e-05,-9.83708062033853
3900,rid,4,2.137323002938819e-05,-10.753371352212685
3906,satisfactory,2,1.0686615014694095e-05,-11.44651853277263
3911,understand,6,3.205984504408229e-05,-10.34790624410452
3913,appreciate,2,1.0686615014694095e-05,-11.44651853277263
3915,saying,4,2.137323002938819e-05,-10.753371352212685
3918,surely,4,2.137323002938819e-05,-10.753371352212685
3921,blame,4,2.137323002938819e-05,-10.753371352212685
3925,doing,4,2.137323002938819e-05,-10.753371352212685
3938,earthly,2,1.0686615014694095e-05,-11.44651853277263
3958,My,6,3.205984504408229e-05,-10.34790624410452
3960,impulse,2,1.0686615014694095e-05,-11.44651853277263
3973,Liberia,2,1.0686615014694095e-05,-11.44651853277263
3976,-to,3,1.6029922522041144e-05,-11.041053424664465
3979,native,4,2.137323002938819e-05,-10.753371352212685
3980,land,2,1.0686615014694095e-05,-11.44651853277263
3984,moment,2,1.0686615014694095e-05,-11.44651853277263
3986,reflection,2,1.0686615014694095e-05,-11.44651853277263
3988,convince,2,1.0686615014694095e-05,-11.44651853277263
3992,whatever,8,4.274646005877638e-05,-10.06022417165274
4013,run,4,2.137323002938819e-05,-10.753371352212685
4016,sudden,2,1.0686615014694095e-05,-11.44651853277263
4017,execution,4,2.137323002938819e-05,-10.753371352212685
4019,impossible,2,1.0686615014694095e-05,-11.44651853277263
4025,landed,2,1.0686615014694095e-05,-11.44651853277263
4034,perish,2,1.0686615014694095e-05,-11.44651853277263
4039,days,6,3.205984504408229e-05,-10.34790624410452
4045,surplus,4,2.137323002938819e-05,-10.753371352212685
4046,shipping,2,1.0686615014694095e-05,-11.44651853277263
4049,money,4,2.137323002938819e-05,-10.753371352212685
4055,carry,12,6.411969008816458e-05,-9.654759063544574
4064,What,18,9.617953513224687e-05,-9.24929395543641
4066,?,198,0.0010579748864547156,-6.85139868263804
4067,Free,4,2.137323002938819e-05,-10.753371352212685
4072,keep,14,7.480630510285867e-05,-9.500608383717317
4077,underlings,2,1.0686615014694095e-05,-11.44651853277263
4079,Is,22,0.00011755276516163505,-9.04862325997426
4081,quite,16,8.549292011755276e-05,-9.367076991092794
4082,certain,10,5.343307507347048e-05,-9.83708062033853
4085,betters,2,1.0686615014694095e-05,-11.44651853277263
4101,rate,4,2.137323002938819e-05,-10.753371352212685
4113,denounce,2,1.0686615014694095e-05,-11.44651853277263
4126,politically,6,3.205984504408229e-05,-10.34790624410452
4128,socially,2,1.0686615014694095e-05,-11.44651853277263
4131,equals,6,3.205984504408229e-05,-10.34790624410452
4135,feelings,6,3.205984504408229e-05,-10.34790624410452
4138,admit,6,3.205984504408229e-05,-10.34790624410452
4144,mine,2,1.0686615014694095e-05,-11.44651853277263
4155,mass,4,2.137323002938819e-05,-10.753371352212685
4164,feeling,8,4.274646005877638e-05,-10.06022417165274
4165,accords,2,1.0686615014694095e-05,-11.44651853277263
4167,justice,12,6.411969008816458e-05,-9.654759063544574
4169,sound,4,2.137323002938819e-05,-10.753371352212685
4170,judgment,6,3.205984504408229e-05,-10.34790624410452
4175,sole,4,2.137323002938819e-05,-10.753371352212685
4179,indeed,6,3.205984504408229e-05,-10.34790624410452
4189,universal,10,5.343307507347048e-05,-9.83708062033853
4195,ill-founded,2,1.0686615014694095e-05,-11.44651853277263
4200,safely,6,3.205984504408229e-05,-10.34790624410452
4201,disregarded,2,1.0686615014694095e-05,-11.44651853277263
4214,does,25,0.0001335826876836762,-8.920789888464375
4215,seem,6,3.205984504408229e-05,-10.34790624410452
4219,systems,6,3.205984504408229e-05,-10.34790624410452
4221,gradual,8,4.274646005877638e-05,-10.06022417165274
4222,emancipation,14,7.480630510285867e-05,-9.500608383717317
4230,tardiness,2,1.0686615014694095e-05,-11.44651853277263
4237,undertake,2,1.0686615014694095e-05,-11.44651853277263
4241,brethren,2,1.0686615014694095e-05,-11.44651853277263
4248,remind,2,1.0686615014694095e-05,-11.44651853277263
4252,constitutional,10,5.343307507347048e-05,-9.83708062033853
4253,rights,14,7.480630510285867e-05,-9.500608383717317
4260,grudgingly,2,1.0686615014694095e-05,-11.44651853277263
4263,fully,6,3.205984504408229e-05,-10.34790624410452
4266,fairly,10,5.343307507347048e-05,-9.83708062033853
4274,legislation,10,5.343307507347048e-05,-9.83708062033853
4277,reclaiming,2,1.0686615014694095e-05,-11.44651853277263
4280,fugitives,4,2.137323002938819e-05,-10.753371352212685
4288,stringency,2,1.0686615014694095e-05,-11.44651853277263
4292,likely,6,3.205984504408229e-05,-10.34790624410452
4303,ordinary,4,2.137323002938819e-05,-10.753371352212685
4304,criminal,2,1.0686615014694095e-05,-11.44651853277263
4305,laws,26,0.00013892599519102323,-8.881569175311093
4308,hang,6,3.205984504408229e-05,-10.34790624410452
4310,innocent,2,1.0686615014694095e-05,-11.44651853277263
4321,furnishes,2,1.0686615014694095e-05,-11.44651853277263
4324,excuse,2,1.0686615014694095e-05,-11.44651853277263
4326,permitting,2,1.0686615014694095e-05,-11.44651853277263
4340,reviving,2,1.0686615014694095e-05,-11.44651853277263
4342,African,14,7.480630510285867e-05,-9.500608383717317
4351,forbids,2,1.0686615014694095e-05,-11.44651853277263
4353,bringing,6,3.205984504408229e-05,-10.34790624410452
4357,Africa,16,8.549292011755276e-05,-9.367076991092794
4365,forbid,6,3.205984504408229e-05,-10.34790624410452
4373,hardly,2,1.0686615014694095e-05,-11.44651853277263
4378,moral,14,7.480630510285867e-05,-9.500608383717317
4386,former,12,6.411969008816458e-05,-9.654759063544574
4391,plausible,2,1.0686615014694095e-05,-11.44651853277263
4392,excuses,2,1.0686615014694095e-05,-11.44651853277263
4397,latter,14,7.480630510285867e-05,-9.500608383717317
4400,arguments,6,3.205984504408229e-05,-10.34790624410452
4410,sought,8,4.274646005877638e-05,-10.06022417165274
4413,justified,2,1.0686615014694095e-05,-11.44651853277263
4418,First,4,2.137323002938819e-05,-10.753371352212685
4429,Second,2,1.0686615014694095e-05,-11.44651853277263
4433,various,2,1.0686615014694095e-05,-11.44651853277263
4434,ways,6,3.205984504408229e-05,-10.34790624410452
4439,repudiated,14,7.480630510285867e-05,-9.500608383717317
4443,demanded,10,5.343307507347048e-05,-9.83708062033853
4448,therefore,8,4.274646005877638e-05,-10.06022417165274
4452,complain,4,2.137323002938819e-05,-10.753371352212685
4457,lastly,2,1.0686615014694095e-05,-11.44651853277263
4462,establishes,2,1.0686615014694095e-05,-11.44651853277263
4468,intrinsically,4,2.137323002938819e-05,-10.753371352212685
4493,need,2,1.0686615014694095e-05,-11.44651853277263
4534,succession,4,2.137323002938819e-05,-10.753371352212685
4537,organizations,2,1.0686615014694095e-05,-11.44651853277263
4555,ace,2,1.0686615014694095e-05,-11.44651853277263
4561,repealing,4,2.137323002938819e-05,-10.753371352212685
4562,clause,2,1.0686615014694095e-05,-11.44651853277263
4577,champions,4,2.137323002938819e-05,-10.753371352212685
4581,Why,24,0.00012823938017632916,-8.961611882984629
4583,necessity,10,5.343307507347048e-05,-9.83708062033853
4620,commanded,6,3.205984504408229e-05,-10.34790624410452
4628,accompany,2,1.0686615014694095e-05,-11.44651853277263
4635,occur,2,1.0686615014694095e-05,-11.44651853277263
4639,deny,24,0.00012823938017632916,-8.961611882984629
4649,-ever,2,1.0686615014694095e-05,-11.44651853277263
4665,call,6,3.205984504408229e-05,-10.34790624410452
4668,proof,4,2.137323002938819e-05,-10.753371352212685
4673,contended,4,2.137323002938819e-05,-10.753371352212685
4681,command,4,2.137323002938819e-05,-10.753371352212685
4687,express,20,0.00010686615014694096,-9.143933439778584
4688,terms,12,6.411969008816458e-05,-9.654759063544574
4697,done,8,4.274646005877638e-05,-10.06022417165274
4702,support,12,6.411969008816458e-05,-9.654759063544574
4712,mentioned,8,4.274646005877638e-05,-10.06022417165274
4727,second,2,1.0686615014694095e-05,-11.44651853277263
4731,refusal,2,1.0686615014694095e-05,-11.44651853277263
4746,near,4,2.137323002938819e-05,-10.753371352212685
4748,alike,4,2.137323002938819e-05,-10.753371352212685
4751,treated,2,1.0686615014694095e-05,-11.44651853277263
4760,chances,4,2.137323002938819e-05,-10.753371352212685
4770,lump,2,1.0686615014694095e-05,-11.44651853277263
4777,reject,2,1.0686615014694095e-05,-11.44651853277263
4779,division,4,2.137323002938819e-05,-10.753371352212685
4786,half,8,4.274646005877638e-05,-10.06022417165274
4801,repudiation,2,1.0686615014694095e-05,-11.44651853277263
4810,depends,4,2.137323002938819e-05,-10.753371352212685
4819,requiring,2,1.0686615014694095e-05,-11.44651853277263
4833,contend,4,2.137323002938819e-05,-10.753371352212685
4839,insist,12,6.411969008816458e-05,-9.654759063544574
4854,sense,12,6.411969008816458e-05,-9.654759063544574
4856,specific,6,3.205984504408229e-05,-10.34790624410452
4861,limit,2,1.0686615014694095e-05,-11.44651853277263
4871,undenied,2,1.0686615014694095e-05,-11.44651853277263
4873,undeniable,2,1.0686615014694095e-05,-11.44651853277263
4882,intention,8,4.274646005877638e-05,-10.06022417165274
4892,intend,3,1.6029922522041144e-05,-11.041053424664465
4914,event,4,2.137323002938819e-05,-10.753371352212685
4917,additional,6,3.205984504408229e-05,-10.34790624410452
4931,easy,2,1.0686615014694095e-05,-11.44651853277263
4953,hereafter,2,1.0686615014694095e-05,-11.44651853277263
4954,acquire,6,3.205984504408229e-05,-10.34790624410452
4980,meant,12,6.411969008816458e-05,-9.654759063544574
4983,An,2,1.0686615014694095e-05,-11.44651853277263
5004,contemporaneous,2,1.0686615014694095e-05,-11.44651853277263
5007,Both,2,1.0686615014694095e-05,-11.44651853277263
5020,blank,2,1.0686615014694095e-05,-11.44651853277263
5026,extension,26,0.00013892599519102323,-8.881569175311093
5032,known,10,5.343307507347048e-05,-9.83708062033853
5033,rules,4,2.137323002938819e-05,-10.753371352212685
5035,construing,2,1.0686615014694095e-05,-11.44651853277263
5036,statutes,2,1.0686615014694095e-05,-11.44651853277263
5038,contracts,2,1.0686615014694095e-05,-11.44651853277263
5042,common,6,3.205984504408229e-05,-10.34790624410452
5050,inferred,4,2.137323002938819e-05,-10.753371352212685
5052,Another,8,4.274646005877638e-05,-10.06022417165274
5054,showing,6,3.205984504408229e-05,-10.34790624410452
5057,character,10,5.343307507347048e-05,-9.83708062033853
5063,-showing,2,1.0686615014694095e-05,-11.44651853277263
5071,expressed,4,2.137323002938819e-05,-10.753371352212685
5083,dividing,8,4.274646005877638e-05,-10.06022417165274
5095,-north,1,5.3433075073470476e-06,-12.139665713332574
5103,-is,1,5.3433075073470476e-06,-12.139665713332574
5138,looked,4,2.137323002938819e-05,-10.753371352212685
5143,ascertain,2,1.0686615014694095e-05,-11.44651853277263
5152,rule,10,5.343307507347048e-05,-9.83708062033853
5160,inasmuch,4,2.137323002938819e-05,-10.753371352212685
5173,inception,2,1.0686615014694095e-05,-11.44651853277263
5190,occasionally,2,1.0686615014694095e-05,-11.44651853277263
5192,-now,1,5.3433075073470476e-06,-12.139665713332574
5205,demonstrates,2,1.0686615014694095e-05,-11.44651853277263
5207,absurdity,2,1.0686615014694095e-05,-11.44651853277263
5209,attempting,2,1.0686615014694095e-05,-11.44651853277263
5211,deduce,2,1.0686615014694095e-05,-11.44651853277263
5249,thereby,12,6.411969008816458e-05,-9.654759063544574
5258,laying,2,1.0686615014694095e-05,-11.44651853277263
5261,miles,2,1.0686615014694095e-05,-11.44651853277263
5268,extending,6,3.205984504408229e-05,-10.34790624410452
5281,destroy,6,3.205984504408229e-05,-10.34790624410452
5289,thirty,4,2.137323002938819e-05,-10.753371352212685
5291,standing,4,2.137323002938819e-05,-10.753371352212685
5293,To,16,8.549292011755276e-05,-9.367076991092794
5294,argue,8,4.274646005877638e-05,-10.06022417165274
5305,absurd,4,2.137323002938819e-05,-10.753371352212685
5320,forborne,2,1.0686615014694095e-05,-11.44651853277263
5323,Cuba,2,1.0686615014694095e-05,-11.44651853277263
5335,acquisitions,6,3.205984504408229e-05,-10.34790624410452
5340,throw,4,2.137323002938819e-05,-10.753371352212685
5347,No,6,3.205984504408229e-05,-10.34790624410452
5361,refused,2,1.0686615014694095e-05,-11.44651853277263
5363,build,2,1.0686615014694095e-05,-11.44651853277263
5365,addition,2,1.0686615014694095e-05,-11.44651853277263
5368,house,8,4.274646005877638e-05,-10.06022417165274
5373,decided,10,5.343307507347048e-05,-9.83708062033853
5383,catch,6,3.205984504408229e-05,-10.34790624410452
5384,you,110,0.0005877638258081752,-7.439185347540159
5385,setting,2,1.0686615014694095e-05,-11.44651853277263
5386,fire,2,1.0686615014694095e-05,-11.44651853277263
5399,INSTRUCTED,2,1.0686615014694095e-05,-11.44651853277263
5407,conclusive,4,2.137323002938819e-05,-10.753371352212685
5408,argument,54,0.00028853860539674057,-8.150681666768302
5436,disturbing,2,1.0686615014694095e-05,-11.44651853277263
5438,original,8,4.274646005877638e-05,-10.06022417165274
5446,facts,12,6.411969008816458e-05,-9.654759063544574
5458,unorganized,4,2.137323002938819e-05,-10.753371352212685
5459,tract,4,2.137323002938819e-05,-10.753371352212685
5461,fine,2,1.0686615014694095e-05,-11.44651853277263
5473,lying,2,1.0686615014694095e-05,-11.44651853277263
5474,immediately,2,1.0686615014694095e-05,-11.44651853277263
5491,attempted,4,2.137323002938819e-05,-10.753371352212685
5493,prohibit,6,3.205984504408229e-05,-10.34790624410452
5507,adjoins,4,2.137323002938819e-05,-10.753371352212685
5546,lain,2,1.0686615014694095e-05,-11.44651853277263
5568,wrest,2,1.0686615014694095e-05,-11.44651853277263
5577,struggles,2,1.0686615014694095e-05,-11.44651853277263
5583,Mexican,2,1.0686615014694095e-05,-11.44651853277263
5591,lifted,2,1.0686615014694095e-05,-11.44651853277263
5593,finger,2,1.0686615014694095e-05,-11.44651853277263
5606,entirely,12,6.411969008816458e-05,-9.654759063544574
5638,sometimes,2,1.0686615014694095e-05,-11.44651853277263
5639,says,16,8.549292011755276e-05,-9.367076991092794
5671,river,8,4.274646005877638e-05,-10.06022417165274
5677,weak,2,1.0686615014694095e-05,-11.44651853277263
5681,face,2,1.0686615014694095e-05,-11.44651853277263
5685,remark,6,3.205984504408229e-05,-10.34790624410452
5692,glance,4,2.137323002938819e-05,-10.753371352212685
5695,map,4,2.137323002938819e-05,-10.753371352212685
5719,proposing,2,1.0686615014694095e-05,-11.44651853277263
5729,jogging,2,1.0686615014694095e-05,-11.44651853277263
5730,southward,2,1.0686615014694095e-05,-11.44651853277263
5741,readily,2,1.0686615014694095e-05,-11.44651853277263
5755,ratification,4,2.137323002938819e-05,-10.753371352212685
5764,'52,2,1.0686615014694095e-05,-11.44651853277263
5772,required,2,1.0686615014694095e-05,-11.44651853277263
5790,demand,7,3.7403152551429335e-05,-10.193755564277263
5797,stated,6,3.205984504408229e-05,-10.34790624410452
5811,measures,20,0.00010686615014694096,-9.143933439778584
5816,virtual,2,1.0686615014694095e-05,-11.44651853277263
5854,permits,2,1.0686615014694095e-05,-11.44651853277263
5858,seek,2,1.0686615014694095e-05,-11.44651853277263
5905,reference,8,4.274646005877638e-05,-10.06022417165274
5916,moon,2,1.0686615014694095e-05,-11.44651853277263
5932,Let,22,0.00011755276516163505,-9.04862325997426
5938,consented,2,1.0686615014694095e-05,-11.44651853277263
5946,considered,4,2.137323002938819e-05,-10.753371352212685
5956,compensated,2,1.0686615014694095e-05,-11.44651853277263
5958,-paid,1,5.3433075073470476e-06,-12.139665713332574
5989,struggled,6,3.205984504408229e-05,-10.34790624410452
6000,area,2,1.0686615014694095e-05,-11.44651853277263
6004,narrowed,2,1.0686615014694095e-05,-11.44651853277263
6028,For,10,5.343307507347048e-05,-9.83708062033853
6031,desirable,2,1.0686615014694095e-05,-11.44651853277263
6032,objects,4,2.137323002938819e-05,-10.753371352212685
6036,afford,2,1.0686615014694095e-05,-11.44651853277263
6058,mean,6,3.205984504408229e-05,-10.34790624410452
6067,majority,10,5.343307507347048e-05,-9.83708062033853
6081,added,2,1.0686615014694095e-05,-11.44651853277263
6084,vote,26,0.00013892599519102323,-8.881569175311093
6098,pretended,2,1.0686615014694095e-05,-11.44651853277263
6104,arrangement,2,1.0686615014694095e-05,-11.44651853277263
6105,requires,6,3.205984504408229e-05,-10.34790624410452
6108,permit,4,2.137323002938819e-05,-10.753371352212685
6120,equivalent,6,3.205984504408229e-05,-10.34790624410452
6124,Give,2,1.0686615014694095e-05,-11.44651853277263
6130,press,2,1.0686615014694095e-05,-11.44651853277263
6142,step,2,1.0686615014694095e-05,-11.44651853277263
6143,toward,2,1.0686615014694095e-05,-11.44651853277263
6145,destruction,8,4.274646005877638e-05,-10.06022417165274
6157,similar,6,3.205984504408229e-05,-10.34790624410452
6158,case,18,9.617953513224687e-05,-9.24929395543641
6161,ask,18,9.617953513224687e-05,-9.24929395543641
6165,repeat,4,2.137323002938819e-05,-10.753371352212685
6172,paid,3,1.6029922522041144e-05,-11.041053424664465
6177,instance,6,3.205984504408229e-05,-10.34790624410452
6210,-it,2,1.0686615014694095e-05,-11.44651853277263
6213,system,10,5.343307507347048e-05,-9.83708062033853
6215,equivalents,4,2.137323002938819e-05,-10.753371352212685
6229,future,10,5.343307507347048e-05,-9.83708062033853
6248,option,2,1.0686615014694095e-05,-11.44651853277263
6257,With,4,2.137323002938819e-05,-10.753371352212685
6266,bills,4,2.137323002938819e-05,-10.753371352212685
6272,Did,2,1.0686615014694095e-05,-11.44651853277263
6277,-could,1,5.3433075073470476e-06,-12.139665713332574
6280,-establish,1,5.3433075073470476e-06,-12.139665713332574
6300,wherever,4,2.137323002938819e-05,-10.753371352212685
6308,left,14,7.480630510285867e-05,-9.500608383717317
6324,authorize,4,2.137323002938819e-05,-10.753371352212685
6336,abolish,2,1.0686615014694095e-05,-11.44651853277263
6343,personally,2,1.0686615014694095e-05,-11.44651853277263
6351,undone,2,1.0686615014694095e-05,-11.44651853277263
6356,unthought,2,1.0686615014694095e-05,-11.44651853277263
6361,frequently,4,2.137323002938819e-05,-10.753371352212685
6372,Washington,22,0.00011755276516163505,-9.04862325997426
6373,six,8,4.274646005877638e-05,-10.06022417165274
6379,heard,6,3.205984504408229e-05,-10.34790624410452
6393,compensation,2,1.0686615014694095e-05,-11.44651853277263
6395,owners,8,4.274646005877638e-05,-10.06022417165274
6398,meet,8,4.274646005877638e-05,-10.06022417165274
6435,1850,14,7.480630510285867e-05,-9.500608383717317
6453,establishing,4,2.137323002938819e-05,-10.753371352212685
6464,please,2,1.0686615014694095e-05,-11.44651853277263
6472,apply,4,2.137323002938819e-05,-10.753371352212685
6487,Resolutions,2,1.0686615014694095e-05,-11.44651853277263
6511,Whatever,2,1.0686615014694095e-05,-11.44651853277263
6514,worked,2,1.0686615014694095e-05,-11.44651853277263
6518,criticism,2,1.0686615014694095e-05,-11.44651853277263
6530,understood,4,2.137323002938819e-05,-10.753371352212685
6533,being,23,0.0001228960726689821,-9.004171497403425
6538,endorsement,8,4.274646005877638e-05,-10.06022417165274
6547,release,2,1.0686615014694095e-05,-11.44651853277263
6550,Senators,16,8.549292011755276e-05,-9.367076991092794
6563,witnesses,2,1.0686615014694095e-05,-11.44651853277263
6573,Finally,8,4.274646005877638e-05,-10.06022417165274
6609,endorsed,2,1.0686615014694095e-05,-11.44651853277263
6625,easily,6,3.205984504408229e-05,-10.34790624410452
6636,modification,2,1.0686615014694095e-05,-11.44651853277263
6663,resist,6,3.205984504408229e-05,-10.34790624410452
6701,whose,2,1.0686615014694095e-05,-11.44651853277263
6716,regarded,2,1.0686615014694095e-05,-11.44651853277263
6721,fixed,4,2.137323002938819e-05,-10.753371352212685
6732,-as,2,1.0686615014694095e-05,-11.44651853277263
6733,unalterably,2,1.0686615014694095e-05,-11.44651853277263
6752,unto,4,2.137323002938819e-05,-10.753371352212685
6757,evil,8,4.274646005877638e-05,-10.06022417165274
6758,thereof,2,1.0686615014694095e-05,-11.44651853277263
6765,acquaintances,2,1.0686615014694095e-05,-11.44651853277263
6771,heretofore,6,3.205984504408229e-05,-10.34790624410452
6775,manage,4,2.137323002938819e-05,-10.753371352212685
6795,appeal,2,1.0686615014694095e-05,-11.44651853277263
6804,himself,20,0.00010686615014694096,-9.143933439778584
6813,meaning,4,2.137323002938819e-05,-10.753371352212685
6829,few,26,0.00013892599519102323,-8.881569175311093
6830,questions,6,3.205984504408229e-05,-10.34790624410452
6839,matters,4,2.137323002938819e-05,-10.753371352212685
6856,obeyed,2,1.0686615014694095e-05,-11.44651853277263
6862,omitted,4,2.137323002938819e-05,-10.753371352212685
6885,accompanying,2,1.0686615014694095e-05,-11.44651853277263
6892,characterized,2,1.0686615014694095e-05,-11.44651853277263
6895,departure,2,1.0686615014694095e-05,-11.44651853277263
6899,pursued,2,1.0686615014694095e-05,-11.44651853277263
6906,omission,4,2.137323002938819e-05,-10.753371352212685
6907,recommended,2,1.0686615014694095e-05,-11.44651853277263
6915,argues,2,1.0686615014694095e-05,-11.44651853277263
6918,subsequent,4,2.137323002938819e-05,-10.753371352212685
6923,substantial,4,2.137323002938819e-05,-10.753371352212685
6924,alteration,2,1.0686615014694095e-05,-11.44651853277263
6931,seems,4,2.137323002938819e-05,-10.753371352212685
6932,wonderful,2,1.0686615014694095e-05,-11.44651853277263
6946,black,8,4.274646005877638e-05,-10.06022417165274
6949,different,6,3.205984504408229e-05,-10.34790624410452
6952,admits,2,1.0686615014694095e-05,-11.44651853277263
6960,literal,2,1.0686615014694095e-05,-11.44651853277263
6973,deference,2,1.0686615014694095e-05,-11.44651853277263
6987,proves,2,1.0686615014694095e-05,-11.44651853277263
7005,opinions,10,5.343307507347048e-05,-9.83708062033853
7006,worth,8,4.274646005877638e-05,-10.06022417165274
7007,deferring,2,1.0686615014694095e-05,-11.44651853277263
7010,His,4,2.137323002938819e-05,-10.753371352212685
7019,rest,4,2.137323002938819e-05,-10.753371352212685
7023,firm,6,3.205984504408229e-05,-10.34790624410452
7024,basis,2,1.0686615014694095e-05,-11.44651853277263
7029,mind,6,3.205984504408229e-05,-10.34790624410452
7033,suppose,2,1.0686615014694095e-05,-11.44651853277263
7036,believes,2,1.0686615014694095e-05,-11.44651853277263
7048,substance,6,3.205984504408229e-05,-10.34790624410452
7056,arisen,4,2.137323002938819e-05,-10.753371352212685
7059,conclude,2,1.0686615014694095e-05,-11.44651853277263
7078,consider,6,3.205984504408229e-05,-10.34790624410452
7085,avowed,4,2.137323002938819e-05,-10.753371352212685
7099,Take,2,1.0686615014694095e-05,-11.44651853277263
7110,advocates,2,1.0686615014694095e-05,-11.44651853277263
7120,establishment,4,2.137323002938819e-05,-10.753371352212685
7166,agreement,4,2.137323002938819e-05,-10.753371352212685
7212,fair,4,2.137323002938819e-05,-10.753371352212685
7233,except,10,5.343307507347048e-05,-9.83708062033853
7260,Northern,2,1.0686615014694095e-05,-11.44651853277263
7265,wilderness,2,1.0686615014694095e-05,-11.44651853277263
7269,settlements,4,2.137323002938819e-05,-10.753371352212685
7297,removing,2,1.0686615014694095e-05,-11.44651853277263
7320,organized,2,1.0686615014694095e-05,-11.44651853277263
7325,proposed,4,2.137323002938819e-05,-10.753371352212685
7328,carried,10,5.343307507347048e-05,-9.83708062033853
7331,blot,2,1.0686615014694095e-05,-11.44651853277263
7338,thirty-four,2,1.0686615014694095e-05,-11.44651853277263
7365,manifestly,4,2.137323002938819e-05,-10.753371352212685
7366,unjust,2,1.0686615014694095e-05,-11.44651853277263
7368,After,2,1.0686615014694095e-05,-11.44651853277263
7390,appropriates,2,1.0686615014694095e-05,-11.44651853277263
7393,share,6,3.205984504408229e-05,-10.34790624410452
7400,disturbed,2,1.0686615014694095e-05,-11.44651853277263
7403,possession,2,1.0686615014694095e-05,-11.44651853277263
7409,seizes,2,1.0686615014694095e-05,-11.44651853277263
7422,starving,2,1.0686615014694095e-05,-11.44651853277263
7428,loaf,2,1.0686615014694095e-05,-11.44651853277263
7433,hastily,2,1.0686615014694095e-05,-11.44651853277263
7434,swallowed,2,1.0686615014694095e-05,-11.44651853277263
7440,grabbed,2,1.0686615014694095e-05,-11.44651853277263
7448,putting,2,1.0686615014694095e-05,-11.44651853277263
7452,mouth,6,3.205984504408229e-05,-10.34790624410452
7456,here,18,9.617953513224687e-05,-9.24929395543641
7457,drop,4,2.137323002938819e-05,-10.753371352212685
7463,notice,2,1.0686615014694095e-05,-11.44651853277263
7469,inferior,2,1.0686615014694095e-05,-11.44651853277263
7470,matter,16,8.549292011755276e-05,-9.367076991092794
7474,argued,4,2.137323002938819e-05,-10.753371352212685
7492,palliation,2,1.0686615014694095e-05,-11.44651853277263
7494,-a,6,3.205984504408229e-05,-10.34790624410452
7495,lullaby,2,1.0686615014694095e-05,-11.44651853277263
7511,too,28,0.00014961261020571734,-8.807461203157372
7512,confident,2,1.0686615014694095e-05,-11.44651853277263
7516,climate,4,2.137323002938819e-05,-10.753371352212685
7523,shows,6,3.205984504408229e-05,-10.34790624410452
7531,-Delaware,1,5.3433075073470476e-06,-12.139665713332574
7533,Maryland,2,1.0686615014694095e-05,-11.44651853277263
7558,census,4,2.137323002938819e-05,-10.753371352212685
7559,returns,4,2.137323002938819e-05,-10.753371352212685
7570,"867,276",2,1.0686615014694095e-05,-11.44651853277263
7576,one-fourth,2,1.0686615014694095e-05,-11.44651853277263
7608,nature,8,4.274646005877638e-05,-10.06022417165274
7620,entire,2,1.0686615014694095e-05,-11.44651853277263
